left_x,left_y,right_x,right_y
9.090909101363778,-2.8499999999995453,9.090909101363494,2.8500000000004544
9.393939404242566,-2.8499999999995302,9.393939404242282,2.8500000000004695
9.696969707121355,-2.8499999999995147,9.696969707121069,2.8500000000004846
10.000000010000141,-2.8499999999995,10.000000009999855,2.8500000000004997
10.303030312878928,-2.8499999999994845,10.303030312878644,2.8500000000005152
10.606060615757718,-2.8499999999994694,10.606060615757432,2.85000000000053
10.909090918636505,-2.8499999999994543,10.90909091863622,2.8500000000005454
11.212121221515293,-2.849999999999439,11.212121221515007,2.8500000000005605
11.515151524394081,-2.849999999999424,11.515151524393797,2.8500000000005756
11.81818182727287,-2.849999999999409,11.818181827272584,2.8500000000005907
12.121212130151658,-2.849999999999394,12.12121213015137,2.8500000000006063
12.424242433030447,-2.849999999999379,12.424242433030159,2.850000000000621
12.727272735909235,-2.8499999999993633,12.727272735908947,2.8500000000006365
13.030303038788022,-2.8499999999993486,13.030303038787734,2.8500000000006516
13.333333341666812,-2.849999999999333,13.333333341666524,2.8500000000006667
13.6363636445456,-2.849999999999318,13.636363644545312,2.8500000000006818
13.939393947424387,-2.849999999999303,13.939393947424099,2.850000000000697
14.242424250303173,-2.8499999999992878,14.242424250302886,2.850000000000712
14.545454553181962,-2.8499999999992722,14.545454553181674,2.850000000000727
14.84848485606075,-2.8499999999992576,14.848484856060463,2.850000000000742
15.151515158939537,-2.849999999999242,15.15151515893925,2.8500000000007577
15.454545461818324,-2.849999999999227,15.454545461818036,2.8500000000007724
15.757575764697112,-2.849999999999212,15.757575764696824,2.850000000000788
16.060606067575904,-2.8499999999991967,16.060606067575613,2.850000000000803
16.36363637045469,-2.8499999999991816,16.3636363704544,2.850000000000818
16.666666673333477,-2.8499999999991665,16.66666667333319,2.850000000000833
16.969696976212266,-2.8499999999991514,16.969696976211978,2.8500000000008483
17.27272727909105,-2.8499999999991363,17.272727279090766,2.8500000000008634
17.57575758196984,-2.8499999999991212,17.57575758196955,2.8500000000008785
17.878787884848627,-2.849999999999106,17.87878788484834,2.850000000000894
18.181818187727416,-2.849999999999091,18.18181818772713,2.8500000000009087
18.484848490606204,-2.8499999999990755,18.484848490605916,2.8500000000009242
18.787878793484992,-2.849999999999061,18.787878793484705,2.8500000000009393
19.09090909636378,-2.8499999999990453,19.090909096363493,2.8500000000009544
19.39393939924257,-2.84999999999903,19.393939399242278,2.8500000000009695
19.696969702121354,-2.849999999999015,19.696969702121066,2.8500000000009846
20.000000005000143,-2.849999999999,20.000000004999855,2.8500000000009997
20.30303030787893,-2.8499999999989845,20.303030307878643,2.850000000001015
20.606060610757716,-2.84999999999897,20.60606061075743,2.85000000000103
20.909090913636508,-2.8499999999989543,20.90909091363622,2.8500000000010455
21.212121216515296,-2.849999999998939,21.21212121651501,2.85000000000106
21.51515151939408,-2.849999999998924,21.515151519393797,2.8500000000010757
21.81818182227287,-2.849999999998909,21.81818182227258,2.8500000000010908
22.121212125151658,-2.849999999998894,22.12121212515137,2.850000000001106
22.424242428030446,-2.8499999999988788,22.42424242803016,2.850000000001121
22.727272730909235,-2.8499999999988637,22.727272730908943,2.8500000000011365
23.030303033788023,-2.8499999999988486,23.030303033787735,2.850000000001151
23.33333333666681,-2.849999999998833,23.333333336666524,2.8500000000011667
23.6363636395456,-2.8499999999988184,23.63636363954531,2.850000000001182
23.939393942424385,-2.849999999998803,23.939393942424097,2.850000000001197
24.242424245303173,-2.8499999999987877,24.242424245302885,2.850000000001212
24.545454548181965,-2.8499999999987726,24.545454548181674,2.850000000001227
24.848484851060746,-2.8499999999987575,24.848484851060462,2.850000000001242
25.15151515393954,-2.849999999998742,25.15151515393925,2.8500000000012573
25.454545456818323,-2.8499999999987273,25.454545456818035,2.8500000000012724
25.75757575969711,-2.849999999998712,25.757575759696827,2.850000000001288
26.0606060625759,-2.8499999999986967,26.06060606257561,2.8500000000013026
26.36363636545469,-2.8499999999986816,26.3636363654544,2.850000000001318
26.666666668333477,-2.8499999999986665,26.666666668333193,2.8500000000013332
26.969696971212265,-2.8499999999986514,26.969696971211974,2.8500000000013483
27.272727274091054,-2.8499999999986363,27.272727274090766,2.8500000000013634
27.57575757696984,-2.849999999998621,27.57575757696955,2.850000000001379
27.87878787984863,-2.849999999998606,27.87878787984834,2.8500000000013936
28.18181818272741,-2.8499999999985905,28.181818182727127,2.850000000001409
28.484848485606204,-2.849999999998576,28.484848485605916,2.8500000000014243
28.78787878848499,-2.8499999999985604,28.7878787884847,2.8500000000014394
29.090909091363777,-2.8499999999985453,29.090909091363493,2.8500000000014545
29.39393939424257,-2.84999999999853,29.39393939424228,2.8500000000014696
29.696969697121354,-2.849999999998515,29.696969697121066,2.8500000000014847
29.999999999986038,-2.8499999999984995,30.000000000013962,2.8500000000015
29.954782008752108,-2.8496412639606947,30.045217991247892,2.8496412639606947
30.147534896463142,-2.852341078099039,30.32838410600787,2.844789213846814
30.29492123777435,-2.8593619551284064,30.656437557074117,2.8291621022066726
30.442010618364172,-2.871055561658433,30.983830031198572,2.8031344002547023
30.588654931677596,-2.8874101232158464,31.310231871928643,2.7667323156777766
30.734706519304858,-2.908409172139689,31.635314420295387,2.719992502285602
30.880018319660945,-2.934031564162852,31.958750345745212,2.6629620231034523
31.024444016064262,-2.9642514997025966,32.28021397573385,2.5956983029837026
31.167838184065218,-2.9990385498385725,32.59938162365097,2.5182690707839166
31.310056437876362,-3.038357686952181,32.91593191474508,2.430752291169641
31.45095557575663,-3.082169319996436,33.22954610972067,2.3332360861106185
31.59039372420353,-3.130429334360866,33.539908425681496,2.225818646149491
31.72823048080771,-3.1830891362911853,33.84670635409721,2.108608131532275
31.864327055626326,-3.240095701819151,34.149630975472874,1.9817225633001954
31.99854641093294,-3.301391630153263,34.448377270404634,1.845289704452581
32.13075339920273,-3.3669152014764983,34.74264442670843,1.69944693130035
32.2608148991948,-3.4366004390930445,35.03213614231223,1.5443410951398175
32.38859994999396,-3.5103771758612448,35.31656092360714,1.3801283743859
32.51397988287731,-3.5881711248460513,35.59563237895666,1.2069741173137691
32.63682845087284,-3.6699039541197456,35.869069507068716,1.0250526755672358
32.75702195587933,-3.7554933656355525,36.13659697994028,0.8345472286014324
32.87443937321995,-3.844853178094902,36.39794542008913,0.635649599236715
32.988962473503946,-3.9378934137247965,36.65285167179414,0.4285600605094666
33.10047594167351,-4.034520388877777,36.90105906607087,0.21348713401409614
33.20886749311629,-4.134636808363528,37.14231767911539,-0.009352620060421257
33.314027986726614,-4.238141863416989,37.37638458395633,-0.23973482098819343
33.415851534801206,-4.344931333204254,37.6030240950618,-0.47742749343876534
33.5142356096592,-4.454897689764224,37.82200800565467,-0.7221913010564999
33.609081146878786,-4.56793020628019,38.03311581749756,-0.9737797874519737
33.70029264504667,-4.6839150685724045,38.23613496291581,-1.2319396243625966
33.78777826191991,-4.802735489699408,38.43086101883513,-1.4964108667326188
33.871449906903266,-4.924271827552682,38.61709791261831,-1.7669272144556643
33.95122332974896,-5.0484017053261825,38.79465811949375,-2.0432162805162815
34.02701820538943,-5.175000134739329,38.96336285137715,-2.324999865260674
34.09875821481785,-5.303939641889768,39.123042236895884,-2.611994236519992
34.166371121934986,-5.43509039560897,39.27353549243506,-2.90391041530442
34.22978884628463,-5.56832033819108,39.414691084033144,-3.2004544667806245
34.28894753160492,-5.7034953183639825,39.5463668799638,-3.5013277962390905
34.343787610126085,-5.840479226368286,39.66843029385051,-3.806227449753636
34.3942538625501,-5.979134131008384,39.78075841816993,-4.114846419230294
34.44029547365178,-6.119320418537452,39.88323814800933,-4.4268739515384254
34.481866083445425,-6.260896933236931,39.9757662949537,-4.741995861412546
34.51892383386523,-6.403721119548109,40.05824969098789,-5.059894847810482
34.5514314109128,-6.547649165613629,40.130605282308885,-5.380250813408512
34.57935608222915,-6.69253614808402,40.19276021295398,-5.702741186912024
34.60266973005331,-6.838236178043031,40.24465189816068,-6.027041247857692
34.621348879534494,-6.984602547905652,40.286228087384316,-6.352824453579183
34.63537472236921,-7.131487879140025,40.31744691690993,-6.67976276800815
34.644733135739514,-7.278744270665264,40.3382769520056,-7.0075269919786045
34.649414696533526,-7.426223447775344,40.3486972185746,-7.335787094702538
34.649414690833524,-7.573776911439047,40.3486972242746,-7.664212546083073
34.644733118662465,-7.721256087826095,40.33827696908265,-7.992472649530039
34.63537469398387,-7.86851247790818,40.317446945295266,-8.320236874943648
34.621348839955175,-8.015397806985057,40.286228126963636,-8.647175191530108
34.60266967943937,-8.161764173984622,40.24465194877462,-8.972958400114656
34.5793560207844,-8.307464200386484,40.19276027439872,-9.297258464617473
34.551431338884655,-8.452351178619894,40.13060535433703,-9.61974884235797
34.518923751543724,-8.596279219785748,40.0582497733094,-9.940104812855662
34.48186599116204,-8.739103400554283,39.97576638723709,-10.258003804796243
34.440295371778106,-8.880679909090459,39.88323824988301,-10.573125720833664
34.39425375149634,-9.020866189860378,39.78075852922369,-10.88515325990095
34.343787490339416,-9.159521087172694,39.66843041363718,-11.193772236705385
34.28894740356769,-9.296504987310097,39.54636700800103,-11.498671898086833
34.22978871051239,-9.431679959108653,39.41469121980539,-11.799545235919641
34.16637097897444,-9.564909892842696,39.273535635395596,-12.096089296243917
34.09875806524468,-9.696060637275707,39.12304238646905,-12.388005484314533
34.02701804980587,-9.825000134739309,38.963363006960705,-12.674999865260695
33.95122316878151,-9.951598554103875,38.79465828046119,-12.956783460053666
33.87144974120008,-10.075728421507568,38.61709807832149,-13.233072536484087
33.78777809214821,-10.197264748711582,38.43086118860683,-13.503588894856389
33.700292471890094,-10.316085158952681,38.23613513607239,-13.768060148112317
33.609080971034565,-10.432070010166239,38.03311599334179,-14.026219996101599
33.51423543183539,-10.545102515455394,37.82200818347848,-14.277808493723882
33.41585135571385,-10.655068860685596,37.60302427414915,-14.522572312671382
33.3140278070968,-10.76185831908579,37.37638476358614,-14.760264996509026
33.20886731366734,-10.865363362740698,37.14231785856434,-14.990647208835352
33.100475763128,-10.96547977086231,36.90105924461638,-15.213486974274009
32.98896229658086,-11.062106734731307,36.65285184871723,-15.428559912053363
32.87443919863167,-11.15514695920284,36.39794559467741,-15.635649461938973
32.75702178432883,-11.244506760674403,36.136597151490776,-15.834547102291477
32.63682828305093,-11.33009616141719,35.86906967489063,-16.0250525600303
32.51397971945973,-11.411828980176047,35.595632542374226,-16.206974012291674
32.388599791638704,-11.489622918946544,35.316561081962384,-16.38012827957811
32.26081474653956,-11.563399645842049,35.03213629496747,-16.544341010204725
32.130753252862185,-11.633084873967292,34.74264457304898,-16.699446855856557
31.998546271496345,-11.698608436218848,34.44837740984123,-16.845289638080473
31.864326923655156,-11.759904355937408,34.149631107444044,-16.981722505543637
31.728230356833354,-11.81691091334066,33.84670647807157,-17.108608081900428
31.590393608725172,-11.869570707669817,33.53990854115985,-17.225818604118803
31.450955469239283,-11.917830714987238,33.22954621623802,-17.33323605112695
31.310056340748943,-11.961642341567003,32.9159320118725,-17.430752262650458
31.167838096718803,-12.000961472824692,32.599381710997385,-17.51826904812065
31.024443938850567,-12.035748517736886,32.28021405294755,-17.59569828554422
30.880018252890867,-12.065968448706027,31.95875041251528,-17.662962010234576
30.734706463247306,-12.091590836830157,31.635314476352942,-17.71999249331576
30.58865488655826,-12.112589882542242,31.31023191704797,-17.766732309919686
30.442010584364724,-12.128944441588121,30.983830065198006,-17.80313439700815
30.294921215031714,-12.140638046316928,30.656437579816753,-17.829162100761337
30.147534885068875,-12.14765892226266,30.328384117402138,-17.844789213485114
29.95478199452186,-12.150358736265112,30.04521800547814,-17.84964126373489
30.00000001500015,-12.149999999999999,30.000000014999852,-17.85
29.696969711818323,-12.149999999999984,29.696969711818046,-17.849999999999984
29.393939408636506,-12.14999999999997,29.39393940863623,-17.849999999999973
29.090909105454692,-12.149999999999954,29.090909105454394,-17.849999999999955
28.787878802272864,-12.149999999999938,28.787878802272587,-17.849999999999937
28.48484849909105,-12.149999999999924,28.484848499090774,-17.849999999999927
28.181818195909244,-12.14999999999991,28.181818195908946,-17.84999999999991
27.878787892727416,-12.149999999999892,27.87878789272714,-17.849999999999895
27.575757589545592,-12.14999999999988,27.575757589545315,-17.84999999999988
27.272727286363786,-12.149999999999864,27.272727286363487,-17.849999999999866
26.96969698318197,-12.149999999999848,26.96969698318167,-17.84999999999985
26.66666668000014,-12.149999999999832,26.666666679999864,-17.84999999999983
26.363636376818324,-12.149999999999817,26.363636376818047,-17.84999999999982
26.060606073636514,-12.149999999999803,26.060606073636215,-17.849999999999802
25.757575770454686,-12.149999999999785,25.75757577045441,-17.84999999999979
25.454545467272865,-12.149999999999773,25.454545467272588,-17.849999999999774
25.15151516409106,-12.149999999999757,25.15151516409076,-17.84999999999976
24.848484860909227,-12.149999999999741,24.84848486090895,-17.849999999999742
24.54545455772741,-12.149999999999729,24.545454557727133,-17.849999999999728
24.242424254545604,-12.14999999999971,24.242424254545305,-17.849999999999714
23.939393951363776,-12.149999999999697,23.9393939513635,-17.849999999999696
23.63636364818196,-12.149999999999682,23.636363648181682,-17.84999999999968
23.33333334500015,-12.149999999999666,23.33333334499985,-17.849999999999667
23.03030304181832,-12.14999999999965,23.030303041818044,-17.849999999999653
22.7272727386365,-12.149999999999636,22.727272738636223,-17.84999999999964
22.424242435454694,-12.149999999999622,22.424242435454396,-17.84999999999962
22.12121213227288,-12.149999999999604,22.121212132272582,-17.849999999999607
21.81818182909105,-12.14999999999959,21.818181829090772,-17.84999999999959
21.51515152590923,-12.149999999999576,21.51515152590895,-17.849999999999575
21.212121222727422,-12.14999999999956,21.212121222727124,-17.84999999999956
20.909090919545594,-12.149999999999544,20.909090919545317,-17.849999999999547
20.606060616363777,-12.14999999999953,20.6060606163635,-17.849999999999532
20.303030313181967,-12.149999999999515,20.30303031318167,-17.849999999999515
20.000000010000136,-12.149999999999498,20.00000000999986,-17.8499999999995
19.696969706818322,-12.149999999999485,19.696969706818045,-17.849999999999486
19.393939403636516,-12.14999999999947,19.393939403636217,-17.84999999999947
19.090909100454688,-12.149999999999453,19.09090910045441,-17.849999999999454
18.787878797272867,-12.14999999999944,18.78787879727259,-17.84999999999944
18.484848494091057,-12.149999999999423,18.48484849409076,-17.849999999999426
18.18181819090923,-12.149999999999409,18.181818190908952,-17.849999999999408
17.878787887727412,-12.149999999999395,17.878787887727135,-17.849999999999397
17.575757584545602,-12.149999999999379,17.575757584545304,-17.84999999999938
17.272727281363785,-12.149999999999363,17.272727281363487,-17.849999999999362
16.969696978181958,-12.149999999999347,16.96969697818168,-17.849999999999348
16.666666675000137,-12.149999999999334,16.66666667499986,-17.849999999999334
16.36363637181833,-12.149999999999316,16.363636371818032,-17.84999999999932
16.060606068636503,-12.149999999999302,16.060606068636226,-17.8499999999993
15.757575765454686,-12.149999999999288,15.757575765454408,-17.84999999999929
15.454545462272876,-12.149999999999272,15.454545462272577,-17.849999999999273
15.151515159091048,-12.149999999999256,15.15151515909077,-17.849999999999255
14.84848485590923,-12.149999999999242,14.848484855908954,-17.849999999999245
14.54545455272742,-12.149999999999228,14.545454552727122,-17.849999999999227
14.242424249545593,-12.14999999999921,14.242424249545316,-17.849999999999213
13.939393946363774,-12.149999999999197,13.939393946363497,-17.8499999999992
13.636363643181967,-12.149999999999181,13.636363643181669,-17.849999999999184
13.33333334000014,-12.149999999999165,13.333333339999863,-17.849999999999167
13.03030303681832,-12.149999999999153,13.030303036818044,-17.849999999999152
12.727272733636514,-12.149999999999135,12.727272733636216,-17.849999999999138
12.424242430454694,-12.149999999999121,12.424242430454395,-17.84999999999912
12.121212127272866,-12.149999999999103,12.121212127272589,-17.849999999999106
11.818181824091049,-12.14999999999909,11.818181824090772,-17.849999999999092
11.51515152090924,-12.149999999999075,11.51515152090894,-17.849999999999078
11.212121217727411,-12.149999999999059,11.212121217727134,-17.84999999999906
10.909090914545592,-12.149999999999046,10.909090914545315,-17.849999999999046
10.606060611363787,-12.149999999999029,10.606060611363485,-17.84999999999903
10.303030308181958,-12.149999999999014,10.30303030818168,-17.849999999999014
10.000000005000139,-12.149999999999,10.000000004999862,-17.849999999999
9.696969701818333,-12.149999999998984,9.696969701818032,-17.849999999998985
9.393939398636501,-12.149999999998968,9.393939398636224,-17.84999999999897
9.090909095454684,-12.149999999998954,9.090909095454407,-17.849999999998957
8.78787879227288,-12.14999999999894,8.787878792272577,-17.84999999999894
8.484848489091046,-12.149999999998922,8.48484848909077,-17.849999999998925
8.18181818590923,-12.14999999999891,8.181818185908952,-17.84999999999891
7.878787882727423,-12.149999999998894,7.878787882727121,-17.849999999998893
7.575757579545606,-12.149999999998878,7.575757579545304,-17.84999999999888
7.272727276363776,-12.149999999998862,7.272727276363499,-17.849999999998865
6.969696973181956,-12.149999999998847,6.969696973181679,-17.84999999999885
6.666666670000151,-12.149999999998833,6.6666666699998505,-17.849999999998833
6.363636366818319,-12.149999999998816,6.363636366818042,-17.84999999999882
6.060606063636502,-12.149999999998803,6.060606063636225,-17.849999999998804
5.757575760454697,-12.149999999998787,5.7575757604543965,-17.849999999998786
5.454545457272867,-12.149999999998771,5.454545457272592,-17.849999999998772
5.151515154091045,-12.149999999998759,5.151515154090769,-17.849999999998758
4.84848485090924,-12.149999999998741,4.84848485090894,-17.849999999998744
4.54545454772741,-12.149999999998727,4.545454547727135,-17.849999999998726
4.242424244545593,-12.149999999998712,4.242424244545318,-17.849999999998715
3.9393939413637886,-12.149999999998697,3.9393939413634884,-17.849999999998698
3.6363636381819537,-12.14999999999868,3.6363636381816784,-17.84999999999868
3.3333333350001366,-12.149999999998666,3.3333333349998613,-17.84999999999867
3.030303031818332,-12.149999999998652,3.0303030318180317,-17.84999999999865
2.727272728636515,-12.149999999998634,2.7272727286362146,-17.849999999998637
2.4242424254546857,-12.14999999999862,2.4242424254544095,-17.84999999999862
2.1212121222728633,-12.149999999998606,2.121212122272587,-17.84999999999861
1.8181818190910581,-12.14999999999859,1.818181819090758,-17.84999999999859
1.515151515909229,-12.149999999998574,1.5151515159089528,-17.849999999998573
1.212121212727412,-12.14999999999856,1.2121212127271357,-17.849999999998563
0.9090909095456016,-12.149999999998546,0.9090909095453011,-17.849999999998545
0.6060606063637723,-12.149999999998528,0.6060606063634961,-17.84999999999853
0.30303030318195523,-12.149999999998515,0.303030303181679,-17.849999999998516
-1.3958442387038411e-11,-12.1499999999985,1.3958442387038411e-11,-17.849999999998502
0.045218002610534436,-12.150358736219607,-0.0452180026105372,-17.84964126378039
-0.14753488506887918,-12.14765892226266,-0.3283841174021399,-17.844789213485114
-0.29492121503171986,-12.140638046316928,-0.6564375798167504,-17.829162100761337
-0.44201058436472906,-12.128944441588121,-0.9838300651980151,-17.80313439700815
-0.5886548865582464,-12.112589882542245,-1.3102319170479946,-17.766732309919682
-0.7347064632473083,-12.091590836830154,-1.635314476352944,-17.719992493315758
-0.8800182528908841,-12.065968448706023,-1.9587504125152706,-17.66296201023458
-1.0244439388505593,-12.035748517736886,-2.280214052947554,-17.59569828554422
-1.167838096718802,-12.00096147282469,-2.5993817109973882,-17.518269048120654
-1.3100563407489438,-11.961642341567003,-2.9159320118725045,-17.430752262650458
-1.450955469239286,-11.917830714987236,-3.2295462162380226,-17.33323605112695
-1.5903936087251733,-11.86957070766982,-3.5399085411598614,-17.225818604118803
-1.728230356833348,-11.81691091334066,-3.8467064780715665,-17.108608081900428
-1.8643269236551692,-11.759904355937405,-4.149631107444039,-16.98172250554364
-1.9985462714963416,-11.698608436218851,-4.448377409841235,-16.84528963808047
-2.1307532528621804,-11.633084873967295,-4.742644573048978,-16.699446855856557
-2.2608147465395687,-11.563399645842045,-5.032136294967462,-16.544341010204732
-2.3885997916387223,-11.489622918946537,-5.3165610819623765,-16.38012827957812
-2.5139797194597278,-11.411828980176054,-5.595632542374238,-16.206974012291663
-2.6368282830509226,-11.330096161417197,-5.869069674890639,-16.02505256003029
-2.7570217843288347,-11.244506760674401,-6.136597151490774,-15.83454710229148
-2.8744391986316606,-11.155146959202847,-6.39794559467742,-15.635649461938964
-2.988962296580852,-11.062106734731312,-6.65285184871724,-15.428559912053359
-3.1004757631280073,-10.965479770862302,-6.901059244616368,-15.213486974274016
-3.208867313667356,-10.865363362740684,-7.142317858564326,-14.990647208835366
-3.3140278070968066,-10.76185831908579,-7.376384763586139,-14.760264996509026
-3.4158513557138437,-10.655068860685603,-7.603024274149158,-14.522572312671375
-3.514235431835397,-10.545102515455389,-7.822008183478479,-14.277808493723889
-3.6090809710345573,-10.43207001016625,-8.033115993341797,-14.026219996101588
-3.7002924718900814,-10.316085158952701,-8.236135136072402,-13.768060148112301
-3.7877780921482174,-10.197264748711568,-8.43086118860682,-13.503588894856406
-3.8714497412000943,-10.075728421507552,-8.61709807832148,-13.233072536484102
-3.951223168781514,-9.951598554103878,-8.794658280461201,-12.956783460053655
-4.027018049805863,-9.825000134739316,-8.963363006960718,-12.674999865260677
-4.098758065244664,-9.696060637275728,-9.123042386469066,-12.388005484314512
-4.166370978974445,-9.564909892842685,-9.273535635395595,-12.096089296243921
-4.229788710512393,-9.431679959108646,-9.414691219805382,-11.799545235919648
-4.2889474035676916,-9.296504987310092,-9.54636700800103,-11.498671898086835
-4.34378749033942,-9.159521087172696,-9.668430413637182,-11.19377223670538
-4.394253751496334,-9.020866189860394,-9.780758529223696,-10.885153259900925
-4.440295371778108,-8.880679909090441,-9.883238249883,-10.57312572083368
-4.481865991162041,-8.739103400554274,-9.975766387237089,-10.258003804796246
-4.518923751543721,-8.59627921978577,-10.058249773309402,-9.940104812855637
-4.551431338884655,-8.452351178619898,-10.130605354337025,-9.61974884235796
-4.579356020784399,-8.307464200386459,-10.19276027439872,-9.297258464617494
-4.602669679439375,-8.161764173984604,-10.244651948774617,-8.97295840011467
-4.621348839955177,-8.015397806985073,-10.286228126963634,-8.647175191530092
-4.635374693983872,-7.868512477908164,-10.317446945295265,-8.320236874943658
-4.644733118662469,-7.7212560878260845,-10.338276969082653,-7.992472649530044
-4.649414690833525,-7.573776911439053,-10.348697224274602,-7.664212546083062
-4.649414696533524,-7.4262234477753335,-10.3486972185746,-7.335787094702543
-4.644733135739517,-7.278744270665269,-10.338276952005604,-7.007526991978594
-4.635374722369205,-7.131487879140037,-10.317446916909931,-6.679762768008132
-4.621348879534498,-6.9846025479056735,-10.286228087384313,-6.352824453579158
-4.602669730053309,-6.838236178043046,-10.24465189816068,-6.027041247857672
-4.579356082229145,-6.692536148084004,-10.192760212953974,-5.702741186912039
-4.551431410912796,-6.547649165613617,-10.130605282308885,-5.3802508134085185
-4.518923833865224,-6.403721119548086,-10.0582496909879,-5.059894847810504
-4.481866083445427,-6.2608969332369355,-9.975766294953704,-4.741995861412537
-4.440295473651786,-6.119320418537472,-9.88323814800932,-4.4268739515384015
-4.394253862550091,-5.979134131008362,-9.780758418169937,-4.114846419230311
-4.343787610126081,-5.840479226368278,-9.66843029385052,-3.8062274497536426
-4.288947531604923,-5.703495318363986,-9.546366879963797,-3.501327796239081
-4.229788846284631,-5.568320338191086,-9.414691084033144,-3.200454466780617
-4.166371121934985,-5.435090395608974,-9.273535492435055,-2.903910415304411
-4.098758214817854,-5.303939641889772,-9.123042236895875,-2.611994236519987
-4.0270182053894175,-5.175000134739301,-8.96336285137716,-2.3249998652606942
-3.9512233297489683,-5.048401705326188,-8.794658119493747,-2.0432162805162717
-3.871449906903277,-4.924271827552708,-8.617097912618291,-1.7669272144556363
-3.7877782619199025,-4.802735489699405,-8.430861018835135,-1.4964108667326212
-3.7002926450466584,-4.683915068572388,-8.23613496291582,-1.231939624362608
-3.6090811468787827,-4.567930206280181,-8.033115817497567,-0.973779787451979
-3.5142356096592073,-4.45489768976423,-7.822008005654665,-0.7221913010564925
-3.4158515348012157,-4.344931333204263,-7.603024095061784,-0.477427493438754
-3.314027986726611,-4.2381418634169865,-7.3763845839563285,-0.23973482098819077
-3.2088674931162853,-4.134636808363524,-7.142317679115392,-0.00935262006042159
-3.1004759416734933,-4.034520388877768,-6.901059066070879,0.21348713401408848
-2.9889624735039506,-3.937893413724796,-6.65285167179414,0.42856006050946627
-2.8744393732199596,-3.84485317809491,-6.397945420089115,0.6356495992367257
-2.75702195587933,-3.7554933656355542,-6.1365969799402755,0.8345472286014347
-2.636828450872844,-3.6699039541197482,-5.8690695070687156,1.0250526755672384
-2.5139798828773174,-3.588171124846056,-5.5956323789566405,1.206974117313776
-2.388599949993952,-3.510377175861244,-5.316560923607139,1.3801283743858994
-2.2608148991947847,-3.4366004390930387,-5.032136142312243,1.5443410951398115
-2.1307533992027263,-3.366915201476499,-4.74264442670843,1.699446931300351
-1.9985464109329372,-3.3013916301532618,-4.448377270404632,1.84528970445258
-1.8643270556263327,-3.2400957018191523,-4.149630975472869,1.9817225633001971
-1.7282304808077014,-3.183089136291184,-3.846706354097209,2.108608131532274
-1.5903937242035302,-3.1304293343608647,-3.5399084256815003,2.22581864614949
-1.4509555757566353,-3.0821693199964373,-3.2295461097206664,2.33323608611062
-1.310056437876362,-3.038357686952181,-2.9159319147450806,2.43075229116964
-1.1678381840652179,-2.9990385498385725,-2.5993816236509684,2.5182690707839166
-1.024444016064262,-2.9642514997025975,-2.2802139757338473,2.5956983029837035
-0.8800183196609336,-2.9340315641628503,-1.9587503457452144,2.6629620231034505
-0.7347065193048511,-2.9084091721396867,-1.6353144202953946,2.7199925022856024
-0.5886549316776057,-2.8874101232158482,-1.3102318719286319,2.7667323156777783
-0.44201061836416905,-2.871055561658433,-0.9838300311985646,2.8031344002547023
-0.294921237774348,-2.8593619551284064,-0.6564375570741153,2.8291621022066726
-0.14753489646314355,-2.852341078099039,-0.32838410600786855,2.844789213846814
